1,2,3,4,5,6,7,8,9,10,class
XXZXZZ,ZQZZXZ,YQZZXZ,ZZQYQX,YQZXQQ,QYZXYZ,YQQZQZ,ZZQZZY,ZZYXQZ,ZZQQZX,C
QXQQYQ,QZXQZZ,ZQQZQY,QZZZYQ,QYQZXQ,QYQYXQ,QYQYXQ,ZXZXZZ,YQZYZZ,YQZZZY,C
YQYYQQ,QQYYQQ,YQYZQZ,XQZXXZ,YZZXQQ,QXYYQY,QQQXZZ,YZYQQQ,ZXYZXZ,XZZZYX,A
QYQZXQ,QXQYQQ,YZYQZZ,XQZZYQ,YQXZXQ,QXYYQY,YYQQQY,ZXZYQQ,QXQZQQ,QQYZYQ,A
QYXQXQ,QQZYQX,XXXXYX,XXZYQZ,XQYQXZ,XZZYQY,YQQZYQ,QQQYZY,QQQYZX,QQQYQQ,C
YXQQYQ,QZZZZY,QZZZZX,ZXZXXZ,ZZXQYZ,XZXZZQ,QZXZXZ,ZZXZZZ,XZYQQZ,XQQZZQ,C
XQQXQX,ZZXQYZ,ZYZZZX,ZZZZXZ,XZXXQZ,YZZZQZ,ZXZXZZ,ZQXZYQ,QQZZZY,YQXZZZ,C
XQYZYY,YXQYXX,YQZXQX,QXXZXZ,XZYZYQ,QXZYQY,QXQQXQ,ZXQQQY,YZYYZX,QQQZZY,B
ZXYZYX,XZZXXX,XZZXQX,QYYYXY,XQXQYQ,XQYXYY,XXYYYZ,YZXXXY,QYZZXQ,YXXZXQ,C
ZYYQXX,QYZXYQ,YXQZZZ,XXXYXX,XXXZYQ,YYYXYX,XZXYZY,XZYXXQ,QYQZXQ,XQQXYX,B
ZXQXZY,YYZXQZ,XZXXQX,XZYYXZ,XZYZYQ,QZXZZX,QQXXQX,ZXYZZZ,YXQQYZ,ZZYQYQ,B
XQQZQY,QXYXQQ,XQZQQY,QQZZZX,QQYQYQ,QXQYQQ,ZXZZZX,ZZZZXQ,ZXZZQY,ZZZQQQ,A
ZXXZZY,YQQZQZ,ZZXZZZ,XXXZZX,QZZYXY,QYZZXQ,ZYYZZZ,YZZXYY,QZXQZY,ZQXZQQ,C
YYQZXX,YXYQQZ,XQQXQQ,YQYQYQ,YYZXZY,QYZQYY,YYYXYX,YYXYXQ,YXXXZX,ZXYZZZ,C
ZZXQZZ,ZZZQQZ,ZZZZXX,ZXZXXX,ZXQZYQ,YZYYYZ,XQQXZY,YQXQXQ,YQQQZY,XZYQZZ,B
QXQQZZ,XQYZZZ,QQYZXZ,ZXZXQZ,XZXZYQ,ZZZXZY,QXZXQZ,YQQQZX,ZZYXYY,XQYZYQ,B
QYXZZX,QQYXYX,XYYYQQ,YYXXQY,ZXYZXQ,QXQYYX,ZZXXYX,XZXYXX,XXZXYX,XXZZZZ,A
YYXYXZ,YYZQXY,YXYQXX,ZXQQYY,ZXYYYQ,QXYYQQ,ZYXXYZ,XXXYXX,XQZXZX,ZZXQQY,A
YQYZXQ,QYYQXX,ZYXYZZ,XYYQXY,ZXQXYY,XYYXYZ,ZXZYYX,QXXXQY,QQYQZY,XQXXXX,C
YXZXZY,ZYQYXZ,ZZZXYX,ZXXYYY,QYQYZZ,ZXYYXX,XQQQXX,ZYZZXZ,YQXZXZ,XYXYYX,C
ZXXZXZ,XZZQQX,ZXQXZX,ZZQQXY,XZYZYQ,QYYYYQ,ZYZYQX,QZYQYQ,ZQZXXQ,XYZYZY,B
YZXZZZ,XXYZYY,YXQYYX,QQZYXZ,QYYQYQ,QYXXZX,QYXQYQ,ZZXXXY,QYQYQY,YQQZXQ,C
XXXYQX,XXXXYX,XXYYXY,XXZXYX,YZXXQY,QXQYYY,QXYYXX,XXXYYX,QXQXXX,XZZZZY,C
XQQYQY,YZYQQQ,QQZZYQ,YYZXXZ,QQZYQX,YYYQYY,XYYYYQ,QZZYQY,ZYQYQY,QQZYQZ,C
XYXZXY,QQYQQQ,XZYZYQ,YQYZYX,QYZZZY,QZYZZQ,QZZZYQ,XQYZZX,QQXQZY,QQYZXZ,C
YQQQXQ,QXXXXX,ZXXXXY,YZZYQX,XQYQYZ,QQQZYY,YYQZXX,QYXXQZ,ZZXXXY,YZZQZZ,C
QZXQQY,QQYXQX,QQZXQZ,YQYQZZ,XQZXQZ,XZXXQQ,QZYZXQ,XQQZZX,QZYQZY,XZXZXQ,C
QQQYQX,ZZXYQZ,ZXQYQY,QQZXQQ,QQQXZZ,YXXXXQ,YQQXXY,QYQYQQ,QQZYQX,YQYQZY,C
ZYYZYX,YZYQQQ,XXZYXQ,QXQQZY,YQYYQY,XYQZYY,QYXXXY,YYXXYX,QQZZYQ,XQYZXY,C
ZZQZZZ,ZXZZQZ,ZQXZQZ,QXXXZX,ZXQZZQ,QXQYQZ,QZZZZQ,ZZZZQQ,QQZZXQ,YQZXQQ,A
QQQZYZ,YQXQZZ,YZXZYQ,XQZZXQ,XZYYYY,QXYXQX,QZXQYQ,QZXQQY,YQQXQQ,XQZYXQ,A
YXXQYX,ZYQXZZ,YXXQYZ,XXZQYQ,YXZQYZ,XZXQZZ,YXXQYZ,ZXZZYQ,YXZYYZ,YZYZYQ,C
QXQYQX,ZYZZXQ,XQYZZY,ZXZXXQ,XXXZYQ,QYXQYX,YYQQYX,QZZXXZ,XYXQXQ,QZYQYZ,B
QQQQQY,ZZZQQZ,QZQQZZ,QZQZQZ,XQZZQQ,QZQQQY,QQZXQQ,QQQQZZ,QQQQZQ,QQQZZQ,C
YQZYXY,YXQXQY,QQYQQX,QQYQYQ,YZZYQZ,ZZYZZZ,ZZQXQX,ZZYZZQ,XQYZZZ,ZXQXZZ,C
YZYYQY,YQQYXQ,QYQZXQ,YZXXZY,ZZYYQX,QQZYXX,QXQXXZ,XQYYQY,XXQQQQ,YYZYZY,C
YXZYYQ,YXZXQQ,XXZZYQ,YYZZQQ,YQQYXQ,YYQXQQ,YYYYYY,QYXZYX,YYQZXQ,ZZZYYZ,C
XQZXQY,QQZYYY,QQYXQX,ZXXZZX,QQQZYX,QXYYQX,YQYXYY,QYYYXX,YXXZXX,XXYXYQ,A
YXQQQQ,YZYZYQ,ZZYYYZ,XYXQXZ,YQXYYX,ZYZQQX,ZQYQYZ,XYXZXQ,ZYYXXX,YQXQYY,C
XZZYQZ,XXXXZX,ZYQXZY,ZXZYQZ,YXZZYZ,YZYQQZ,ZYQQYZ,ZYQYYY,XZZZXX,XXZYZZ,C
YZXYZX,YZYYYZ,XQZQZY,ZYQYYQ,QYQYXQ,QXYYQY,XQXQQY,ZYYZXQ,XZXZZY,XQZZZX,A
ZZZYYQ,QZZYYZ,ZQZQYQ,YYQYXQ,YZZZYQ,QXQYQX,QQZZZQ,ZXYZZX,ZXXZXQ,QXQQZZ,A
XZYQZX,ZZXZZY,QXQQZZ,XQQQZX,QZYYYQ,QXYYQZ,YZZZZZ,XQZZYZ,ZZZQQZ,ZQZZXX,A
YXYXQY,QQYYQY,YYXZYY,QYXXZX,XYZXQY,XYYYZX,ZYYQQY,QQZYQY,QYZZZQ,XQZXQY,C
ZZXXZY,QZXZYQ,ZXZYQQ,YXXXYY,YXQYYQ,QXYYQY,XQYYXX,QQQQQY,YQYXYX,XQXQYZ,A
ZZZZXY,QYXQYY,QXZXZZ,YXQYQZ,XYZYYQ,QQZZXQ,QXQXYX,ZZYQQX,QYXZXY,QXYYXX,C
ZZZXQY,YXZXXZ,ZXQZZZ,XXZXZX,ZZZZYQ,QYXXYZ,QYQYQQ,XZZZXQ,YQXZQZ,ZXQYZQ,B
ZYYYQZ,YZXZYZ,YXXXXX,XYXZXZ,YQXZZZ,XQXYQQ,XZYQYY,QYXYYZ,ZYZZYX,QXZYZX,C
QYZXYX,YYXQYY,XYZXXZ,YQQQYX,XXQYYX,QXYYQX,YYXXQZ,XXZXXX,XXZXZY,ZXZYXX,A
XYQYYQ,YQZXQQ,QYYXXQ,YYZXYQ,YXZZZY,QYQQXY,QYYXXZ,ZYQXZY,YXYZZY,QYXXXZ,C
XXQXYX,XYYYQQ,YYZYQY,ZQQQZX,ZXQYXQ,QXYXQX,YXYYYQ,QYZQYY,XZYZXX,ZYXQXY,A
ZXYQYQ,QYYQQZ,YXZZYY,YZQZXQ,YXQQQQ,QXQYQQ,QXQQZQ,ZZYQQQ,QXZZZZ,YYXZZX,A
QXZXXZ,XQZXZZ,XZXXZQ,XZXQQX,ZZZXXY,ZXXZZY,YQYZZZ,ZYQYQY,QQYYQQ,ZYXQZX,C
XZXZYX,XXXZQX,XXZYXZ,XZXZYY,ZYYZXZ,XQQQQX,QQZYXX,YXXYXX,ZZZYZX,XXXZYQ,C
YZYQZX,QZYXXZ,XZYXQZ,XXZZXQ,ZZQZYQ,XXZXXZ,ZZZYYX,ZZYQQX,ZXZZQQ,YQQZXQ,B
QYYYYQ,QYQQQY,QZXYZX,ZXZYQQ,ZXQZQX,QXYYQX,QYXQQQ,QQXQQQ,YQXQXQ,QYQQYQ,A
QXYYQQ,YZXQZX,XQQZXY,XXYYZX,YXZYQX,XYYXYQ,XXXYZX,ZYXXXY,XXXYXX,QZXQXZ,C
XZZYQZ,ZQQQZX,QYQZZZ,XQQXZX,ZZQZYQ,YQZZXZ,XQZZZZ,XZZZQY,QYZYZZ,ZQZXYZ,B
QQZYXX,QQQZYZ,QQYZYY,QZXXZY,XZXQZY,QXZYQY,QYZYQX,QQYZYZ,ZQYQQQ,XYZYQX,C
YYQQQQ,YXZZXZ,ZYXQQX,QQQYQQ,YYXQQQ,ZXXQYY,QXXQXQ,XQXZZX,YYQZXQ,XQQYQY,C
ZQQZYX,ZQYZXX,QQQQYZ,ZYZZXY,ZXZZXQ,QXYYQX,QQQQXX,QZQQYX,QYQQQQ,QYZQQQ,A
YZXQQZ,ZQXQXQ,QXXXXY,QQXQQY,ZZYQQY,YQZXYX,XXZXQQ,ZYYQQZ,ZYQYXZ,ZXQXZX,C
XXYYZX,XXXQQY,YYYXXX,XQXXZX,XYYXYQ,QYYZYQ,QYQXYZ,YQZXQX,QXYQXY,YYQYXQ,B
QZQQQZ,ZZXQZZ,QQYZXX,XYQXQZ,XXXYQQ,QQXXYY,XXXZQQ,QZXQYZ,YQQQYZ,QQYQZZ,C
XZYYYY,QZXYXZ,XQZQXX,XZXXXX,QQXYYQ,YZZYQQ,YQYYYQ,XXXZYQ,YZXYXQ,YYYXQY,B
YQXQQY,QXZQQQ,QQZXXX,QXQZXQ,QQZZXQ,ZXZXXZ,ZXXQQQ,QZZQQQ,XXQXXZ,YXZXYZ,C
XZXXZY,YXXXYY,ZXXXZY,ZYXXXZ,XXXZYQ,QYYXYY,ZYXXQZ,ZYYYZQ,XZYZQY,XQYYXX,B
ZQQQQX,ZYZQXQ,ZXZQZZ,YYQQYQ,ZXZQYQ,QZQXXZ,YQQQYQ,QZZYYY,ZQXZYZ,ZQXZZZ,C
ZYQZXQ,ZXYZXQ,QXXZXZ,XZQZXZ,ZQQQYY,QQZZXQ,QQZXQY,ZQZZQY,ZYYZXY,ZXQZZQ,C
QQYXXQ,XXXXXZ,ZXZXXZ,ZZYZZZ,XXZYYQ,ZXXQQY,YXZZYZ,QYYQYZ,XZZYZX,YYZZQZ,B
YZZYQQ,QYYXQQ,ZYQZYQ,ZYXQZY,QYYXZX,XYQZYZ,XZXXXY,QZYZYY,XYXXXX,QXYXXY,C
ZYQYZX,QQQXQQ,YZYYZY,YYYZZX,XZYQZQ,QXYYQY,QYQQQZ,ZYYQZX,ZYQYQY,ZZYZYQ,A
ZZZXQY,ZZXZYQ,ZXYZYX,ZQXQZQ,YQZXYQ,QXYZYZ,QQQZXQ,ZZZYXQ,QQQXQQ,XQZXQQ,A
ZZYYXZ,ZZYQYZ,QZXYXQ,XZZYQZ,YYYQQZ,XZZQXQ,QXXZXQ,QZZXYZ,YQXQQZ,QQZZXQ,C
QXYQYZ,ZXXQQX,QQQZQQ,XZZXXZ,XZZXYQ,QYYQYY,QZZXYX,YXZZZY,YYQQYY,ZYQYYQ,B
ZZYXQX,XQXZXQ,ZZYXXZ,XQQZZX,XXZZYQ,YYZYXZ,YYXQZQ,QZZYYY,XZXYQX,XXZZXZ,B
ZZYQXZ,YZZYZY,QQYZZZ,ZXXQXZ,ZZYZYQ,QXZXZX,XXQYQZ,ZXQQYQ,YZYXQY,YYXYZQ,B
QQYZYQ,ZXZYZZ,XYQZQQ,ZYYXQQ,ZXQZYQ,QXYYQZ,QZZZZX,YYYYXZ,ZZXXXQ,QQZYZY,A
ZXQXZY,YYZXQZ,XZXXQX,XZYYXZ,XZYZYQ,QZXZZX,QQXXQX,ZXYZZZ,YXQQYZ,ZZYQYQ,B
YZXZXZ,ZXZXZZ,ZXZXZX,ZZZXZZ,ZXZZYQ,ZYYYZZ,ZXZYYQ,ZXQYQQ,QQZYQZ,XZZYQX,B
QQYZXZ,YZYQZX,QZZZZZ,YQYQZZ,ZYQQZY,YXQQZY,ZXQYZQ,ZXXZZZ,YXXYYY,QZXZZY,C
YZZZZZ,QZQQZX,XZXXZZ,XZXXZQ,XQQYQQ,QXQZQX,QQXQQZ,ZZXQQQ,YQXQQQ,QQQXXQ,A
XXYXYX,YYYXXY,QQZYXY,YXQYZY,YXXYYQ,XYYQYY,ZXXZYY,QZZZXY,XXZYXZ,ZZYXQQ,C
XQQQYY,QYYXQX,XXZZYQ,ZXZZYQ,YYXQZX,YYYXZX,ZXYYQX,ZXQXQQ,XXQQZY,QZZYZX,C
XZXXQQ,ZXZYQX,ZXZZYZ,ZXZZYY,QYXZYY,QXYYQQ,QYZYQX,QQQZYX,XQZZXQ,XYXXZY,A
YQXQXX,ZQXXQX,QZZYQZ,QYZXYY,YYYQYQ,QXQYQY,QZQQQX,ZQZQQY,QQZZQZ,YZZXQQ,A
YQYXYZ,YZQXQZ,ZYXQXQ,ZYQZYZ,QYQQQQ,ZXQZZQ,QYQZZZ,ZXZYZZ,ZXQYQY,XQQQYQ,C
QZYQYQ,YYZYYX,XXQQZX,QZZXXZ,ZQYQZQ,QXQYQX,QZZZXX,ZXXXXZ,ZZZXXQ,ZYXQQZ,A
QXZXXY,YXZZYX,ZZYZZY,QYQXZX,YQYYQQ,ZZYQYZ,QQQZZZ,ZQZYXZ,XQXQYX,QYQYYX,C
QQQZQQ,QXZXZY,QZZZZX,ZZXZQZ,ZZZZYQ,QZXZZZ,YZXZZY,XQYYQX,YXXXZX,XZYZYX,B
YYQZZY,QYXYXQ,XZXQXQ,XXZXZX,XXQZYQ,XYZXQY,YQYXYY,ZYQZZY,QQQYQQ,YZYYQZ,B
YYQQYZ,YYQZYQ,QXZXYZ,ZQQQZZ,YZQZYZ,ZQZZXQ,ZXQZXQ,ZXQQQX,QZXQQY,QYYXZX,C
ZXYYXY,YXXQZZ,YQYQXY,ZYQXQZ,XZXXQX,XQYXZY,XQXYXX,ZYQXZY,YQXXYY,YYZYYX,C
ZZXZYX,XQYXXY,YXYZYX,ZYXZXZ,YZYZXX,XZYXQY,QXXZXX,ZZYXXX,ZYYYQY,ZXZYZX,C
QYZZYQ,YYYYXX,YYXQYY,QXXXZX,XZXXZX,QXYYQX,YXYXQY,QQZZZY,XQZXQQ,ZYQXQZ,A
ZZYQYZ,ZYXXQQ,ZXXQYQ,XQZYQZ,ZQZZZQ,ZXXXYY,ZZYQXQ,ZYYZYZ,QYZYZQ,ZQQZYY,C
YXZZXX,QQXXQX,QXXXZZ,XXQQZZ,ZXQZYQ,ZYQQYX,QYYQZX,ZXZZYZ,XQQZYX,ZYXXXX,B
XZYYYX,QZXZQZ,YXZZXQ,ZYQXYX,ZYQYQX,XXYZXQ,XXYQYX,XQQZZX,ZQXXXY,YZXXXZ,C
YQQZZZ,XQQZZZ,XXYZZZ,YQYZZX,QQQZQQ,QXQYQX,QZQQQQ,XZQQQY,XQQYYY,ZQQZZX,A
YQXQXQ,YZYXQQ,XQZYXZ,XZXQZZ,XXYZYQ,YXZYXQ,XXXQYQ,YZZXXZ,YYZYZZ,ZZYQZZ,B
QQQQZY,QQYZXZ,ZYZZZQ,YXZYXX,ZZZZYQ,YXXZYQ,ZYQZQY,ZXQZYQ,QYQQYQ,ZXYQYZ,B
QQYYZX,YYQQYQ,ZZYXQQ,YXZXQQ,XZZXYQ,QZYXQQ,XQQXQY,QQYZXY,ZQXZXX,ZXZZZX,B
XZZYYZ,YXQQYQ,QYYYZQ,ZYQZYQ,YYYXZZ,QXQYQX,QQYXQZ,XQXZXZ,ZXYQQZ,QQQQYX,A
ZXZQZX,QYZXZX,ZZXXXX,XZXXXZ,XZZYYQ,ZZZYYQ,YQQYQY,XZQQZQ,ZQQXXQ,XZYQZX,B
ZQZYQZ,XQQZZX,XZXQQX,ZZYYQZ,YZQXZQ,QXQYQX,QZQXXZ,XYQYXZ,ZZZQQZ,XQQYZX,A
XQYXQY,QZXZXQ,ZYXZZZ,YXXXQX,QQXZYX,XZZXQZ,XYZYQX,ZXZZYY,ZYYXQX,ZZZXQQ,C
XQYZZY,QQXZXX,QXXXXX,QXXZXY,ZZZZYQ,QQYQZQ,YZYQXQ,ZZZYQQ,QQXZXQ,YQXZXZ,B
QXQQZX,XXYXXZ,XZXXXQ,ZXZZYQ,YXQQXZ,ZYQYZZ,XZZZZY,QYYXXX,YZZZXX,ZYXXZY,C
ZZZZYZ,ZZZXZY,ZXZXQZ,XXZXZZ,ZZQZYQ,QYXQXX,ZZXQXZ,ZXXZZZ,ZYZZYZ,ZYYQYZ,B
ZYZXXQ,YQZZZY,QQYQXX,QQYQQZ,XQZYQX,YYXZXY,ZQYXXY,XQZZYZ,XQZYXX,XZYYZZ,C
ZXQQYZ,YZYZQZ,ZZYQQX,XQXYQQ,XQYYZQ,ZXYXQQ,ZXZZYY,QYYQYQ,ZYXQQX,ZYXXZX,C
YYQQYY,ZXQXQX,XXQYXQ,ZZXXZZ,ZQQYXZ,YQQXQQ,ZZYXZZ,YQZXQY,YXQYXY,ZXZYZZ,C
QQQZYQ,XQZQQZ,YYZZYY,YXZQQZ,QZZYYQ,QXYYQX,XQZZQQ,QQZQZX,QQQQZZ,YQQZQQ,A
ZZXZXZ,XQXYYZ,XYZZXQ,XXQXZX,ZXZZYQ,ZXQXZX,YXZZYZ,QYQZQY,QYYQYZ,YQZZZZ,B
ZZXQYY,ZYQQZX,ZXQZXX,ZZZYXZ,ZXXZYQ,QXXZYY,ZYXZQQ,XQQZZZ,ZYZYXZ,ZXZZYX,B
YZYXZZ,ZYYZQZ,YXQZXZ,ZXQQYQ,ZXZYZY,QZZXXZ,XQXQQX,QXZYXX,XZXQYY,YZYYQQ,C
QQQYZY,QQYZXZ,ZXQQQX,ZXQYQQ,QYQQYQ,QQZZYY,QQYYZZ,YQQXQQ,QQXZZY,QZZZYZ,C
QQZXQZ,ZQQYQZ,ZZZXZY,ZZZXQY,QYXQQQ,QXYYQQ,YQQQQQ,YXQYQQ,QQXYZX,QXQXZX,A
QQXQYZ,YQXQQQ,QQYZZZ,XXXQXZ,YXQYYQ,QXYYQZ,XXZXZX,YYYQZZ,ZYQQQZ,ZXQQXQ,A
YXXZXY,QZXYYX,QXYYXY,YZXQXQ,YYQXXX,YZYXXQ,XYYYXY,QXYXXX,QYQYQX,XZXYYY,C
QXQXZX,QYYYYZ,YYXYYX,XZXXXY,YYYXYQ,QXQQXX,QYYYYQ,YYYYZX,YYYZZY,XYZYXX,B
ZYXQQZ,YZXQYZ,XYQQZZ,ZXZXQZ,XQZZYQ,ZXZZYY,QZZZYQ,ZZZXZY,QZZYXQ,QZYXQZ,B
XZYYQQ,YZYZZQ,XZXYZY,ZQQYZX,XZQYXQ,QXQYQZ,ZYQQZZ,ZQQQYQ,QQYQZX,QZZZYQ,A
QXXZYZ,QXXXQY,YYZYZX,ZXXXXX,QZYQQY,XZXYZY,YQXQQY,XYXXXQ,QYZZYZ,XZXQXQ,C
XXXQZY,ZXQYYX,QZYYYX,ZXXXXX,XZZYYQ,QXQYXX,YXZZXQ,YYZZYX,ZZYQQZ,ZYYYXY,B
ZXQQXQ,XXXXXX,ZZXZYY,QZZXXZ,XQXXXY,ZXXYXQ,QQYYQZ,XYZXYX,QQXQQZ,XQZXXY,C
XYYQYQ,XYYYYZ,XZYQZY,QQQYZZ,ZXXQZZ,ZZYZYZ,XZYQQY,YXQQYY,QYQQZY,YXQZZX,C
XZQYQY,ZXQQZZ,YQYXQZ,XZQXQQ,YYXXXQ,QXYXQY,YQZXQZ,XZYXXY,ZZXZXX,XXQXZX,A
YZYZZX,XZYYZY,QZXYZX,YXYXQZ,YZXQQQ,XQZQYZ,YQQZZZ,ZXQQYZ,YYQQQZ,XXQYQX,C
ZXYQYQ,QYYQQZ,YXZZYY,YZQZXQ,YXQQQQ,QXQQQQ,QXQQZQ,ZXYQQQ,QXZZZZ,YYXZXX,A
XXQZYQ,ZYYYQY,XZXXQQ,YYYXQZ,XXQYYQ,YZZYZY,YQQZXQ,YYYYQX,QZXXXQ,ZXQQYQ,C
XQXQYQ,XQQZYX,QYYQYY,QQXQXY,XQQZZZ,ZYZZXY,XQQZZX,YXXXYZ,XQYZZZ,XZXYZY,C
ZZQZZQ,ZZXQZX,QQYQQQ,ZQYQQY,ZQZZZY,QXQYQX,ZXXQQZ,ZZXZZZ,ZXXYQX,ZZQZZZ,A
QYYXYY,YYQXQZ,YXQZZX,XYXYYY,YYYYYZ,YZXXYX,QXXXZZ,YZXYXY,ZXQXYQ,XZXYXX,C
ZZYYQQ,ZXQYZZ,QQQQXQ,QQQXZX,ZZQZYQ,QXYYZX,QXQZXQ,YQQQXZ,XQQQXY,ZQYYZX,B
XYXZXX,QQZXXY,XYQYXQ,QZZQXZ,XXZXXZ,ZZQXQX,ZXZXYZ,YZYZZQ,XZXXZZ,XXZXQX,C
ZYYYXY,QYYXXZ,YQZXQX,XZYQYY,QQYXXX,XXZXXY,YXXQQZ,XZYYZZ,YZXYQX,ZQXXQX,C
ZZZXQX,QXYQZZ,XXQXQZ,YZYQZZ,YQZYXQ,QXYYQQ,QYQXQZ,XXQZYQ,QZXQQY,YZYQQZ,A
YQYQXQ,YXXZZX,XXZZXY,YYYQXQ,XYYQYY,YQZYXY,QYQYXX,XQXXZQ,XYXXXY,QYYXQQ,C
XXZXZY,QQYXXX,QXQQZY,ZZXXZX,QYZXQX,ZYYYZX,QXXZXX,QXZYYX,ZXZYZY,QQZXZZ,C
ZXYZYY,QZYZXQ,YYQZXQ,XQZZQZ,ZYQZXZ,XZYQXZ,ZZYZYQ,ZXZXZY,QQZZZZ,XZXZXQ,C
QZYQQX,YQQXZZ,YYQZXQ,ZZZZQX,ZZYYYZ,YXZZXZ,XXZZXX,QXZXQQ,YQZZXQ,QYQQYQ,C
YZXQYQ,ZXXXZX,ZYZZZX,QQXXQY,XQQZYQ,YXXXXY,XZZQXQ,QXQXQQ,XXQYZX,ZXQYQQ,B
XZZXXX,YZYQYZ,YQZXYQ,XQXQQX,QQZZYZ,XZYQXX,XXYQZY,XZXZXQ,ZXZXYX,XXQQZZ,C
YXXXXX,QXYXXX,YQXQQZ,YQQXXX,ZQZYXQ,XXYQXY,QQQXQQ,XZXXZX,XQYZZX,QYZZXX,C
QXZYYZ,YYQXYZ,ZQXYYQ,QQYYYQ,XXQYYY,YQYYZX,XXQYYQ,YQYQYQ,XXZYYQ,YQQQZQ,C
YZXZYZ,XQYQYZ,YQXZXX,XQXXXZ,XZZXYQ,QQZYZY,QXZQXY,QXQZZY,YZXZXQ,QYZXZX,B
YQQXXX,XZXXZY,QQZYQY,QQQXZX,ZXXZYQ,QXYYZX,QYXQQY,YYZZZZ,XQQZZY,XQQQQX,A
YQQYXX,XXYQXX,ZXQYQZ,YQQQZY,QQYZXQ,ZQZZZZ,YQQYZZ,YQYYYQ,ZZYQXY,XZZYQY,C
XQZQXZ,ZXQZQQ,YZYYQZ,YYYYQQ,ZXZZXX,ZZZYQZ,YYZZXQ,QZZYQQ,QZQQXQ,QZZYZZ,C
YQYYYX,QYYYZY,QQYZZZ,XYXZYY,XQXQYY,YXYZQQ,QYZZQY,XYXQQX,QQZYXZ,ZQZYQX,C
QZXZQY,ZQYZZX,QZYQZQ,QZXZYY,QQZZYY,QXQYQQ,QZZZQQ,ZYZZZZ,YQYZXZ,ZXZXXX,A
QDQYZQ,QQQZXQ,YZZQZQ,QQQQZQ,QQXZZY,QQQXZX,ZYZYZZ,ZXZZYQ,YYXYXQ,XYXQQZ,C
QZXZXZ,YZYQZZ,XXZXZX,ZZZZYZ,ZZQZYQ,YYQQYQ,YYXYYQ,YYXQYY,YYQQXZ,YXYQYY,B
YZQYZZ,XQZYZQ,ZZYZZY,YQZXQQ,ZQZZZQ,QXQYQY,QZYZZZ,ZZZQZX,ZZQQZZ,QQQQYX,A
ZXXXXZ,YQXZYX,XZZXZY,XXZXQX,ZZXZYQ,QYYXQX,ZZZYYQ,ZZXXXQ,YQXYQQ,QXYYQZ,B
ZQXQZX,QYZYQZ,XQZXZY,ZXQXXQ,QQQYYQ,QXQYQQ,YQZYQY,YYYZYQ,ZZZYZY,ZZZXZZ,A
ZXZQYQ,XXXQYZ,XZQZXY,ZYQZZZ,XQZXXZ,XYZZZQ,QYZQYY,QYXQYZ,XXZXYZ,XXZQQZ,C
ZYZQYX,ZXXXZX,ZYQYQY,QXYZZY,QYZZZQ,QXQYQY,QZZZZZ,YXXZZY,YXQZYZ,ZZZZQY,A
YQQYZZ,ZXQZZZ,ZXQYZZ,XYYQZZ,ZYZZZZ,YYYQQZ,ZYYYZX,ZXZZYZ,XZZZXZ,YQZXZQ,C
YYYQZX,ZYZYXX,XZZYQY,YYZYXX,ZZYXXX,ZXQZZY,QZYZZX,YQYYQZ,ZYYXYX,XXXQZZ,C
XYZZYZ,XQZXQQ,XQYQZX,QYYYQX,XXZYXY,XXZYXY,YYXQXZ,YZYQXQ,XYQXQQ,XXYYQQ,C
XQZZXZ,ZXXXZY,ZYZXZZ,XZXXQQ,QQZXZQ,XQYZYX,XYZQYY,ZZZXYY,ZZZQQQ,ZZZXQZ,C
YZZYZX,ZXQZXX,ZQQQZX,ZXQQQY,QZZZYQ,QXQYQX,YQQYQZ,QQYZYZ,XXZXQZ,XXQZZZ,A
ZYXZXZ,XQXXQX,ZXZXXX,ZXYZZX,XZYZYQ,ZXZZXQ,QQYYYZ,QYQZXQ,QXQYXX,QXZXXQ,B
YZXXYY,YQQYZY,YYZYQQ,ZXXXZZ,YQQQZX,QYZXQQ,QZZXZZ,YQQQXZ,QZYQQQ,YQYQZX,C
QZYQXQ,QXXQYX,QYYXYZ,ZYYQYQ,QYYZYQ,QXYYQY,QXZXYY,QZZXQQ,ZXZYYY,YZXXQZ,A
ZYQYXQ,QZXQQY,YQQYZZ,XZXXXZ,QYYYZX,XXQXXX,YYXXZZ,YXXYYX,ZXQXQX,YXXZXX,C
XZZXZY,ZXQZZX,QXZZZZ,XXZZZX,ZZXZYQ,YXZYXX,QZXZZX,ZZXQYQ,ZQZYYQ,XYZXZZ,B
QQXYYQ,YQYYYX,YQXQXX,QYXXXX,YQQQYQ,YYXYYZ,XZYQZY,YXXQQY,XZXQQX,YXQXQX,C
YYQQZX,ZZYXYX,YXZZYX,XZYQYY,XQXZXZ,YYZYZY,YQYYQX,XQZXXQ,XYQXYY,YYXQXY,C
YXQXZZ,ZYQZYY,ZYZYZY,ZXQZZY,QXQYZZ,ZXZXZZ,ZZXQZZ,ZXZYQX,ZYQQYQ,ZXZZXZ,C
QQXYQZ,QQQYXY,YQXZYZ,XQXXXX,ZXXXYX,XXZXXX,YYYYYY,YYYYYY,YQXXZX,QXXQZY,C
QZQQQZ,XQYQXZ,ZQYYYY,QYQYQX,ZYQZYY,YQQQYQ,YXYYQQ,QXQYQQ,ZZYXXX,XYXYYQ,C
